userID,tmdbID,interaction,timestamp
6,10535,1,13/03/1997 17:58
6,9879,1,13/03/1997 17:56
6,602,1,13/03/1997 17:50
6,9327,1,13/03/1997 17:54
6,9294,1,13/03/1997 17:56
7,15602,1,16/01/2002 19:14
7,11860,1,16/01/2002 19:10
7,9087,1,16/01/2002 19:04
7,1408,1,16/01/2002 19:18
7,524,1,16/01/2002 18:22
7,4584,1,16/01/2002 19:01
7,12665,1,16/01/2002 18:53
7,688,1,16/01/2002 19:12
7,11066,1,16/01/2002 19:16
7,11780,1,16/01/2002 19:06
7,11777,1,16/01/2002 19:11
7,11,1,16/01/2002 18:44
7,28313,1,16/01/2002 18:36
7,8986,1,16/01/2002 19:17
7,2164,1,16/01/2002 18:50
7,2064,1,16/01/2002 19:08
7,11382,1,16/01/2002 18:34
7,10464,1,16/01/2002 19:17
7,888,1,16/01/2002 18:21
7,13,1,16/01/2002 19:02
7,712,1,16/01/2002 19:07
7,10714,1,16/01/2002 19:12
7,8587,1,16/01/2002 18:08
7,1637,1,16/01/2002 19:04
7,57834,1,16/01/2002 19:14
7,11566,1,16/01/2002 19:04
7,329,1,16/01/2002 18:46
7,713,1,16/01/2002 18:43
7,858,1,16/01/2002 19:06
7,11969,1,16/01/2002 18:27
7,251,1,16/01/2002 19:10
7,280,1,16/01/2002 18:40
7,581,1,16/01/2002 18:24
7,114,1,16/01/2002 19:05
7,8069,1,16/01/2002 18:53
7,8866,1,16/01/2002 19:07
7,664,1,16/01/2002 19:09
7,935,1,16/01/2002 18:44
7,602,1,16/01/2002 18:48
7,9327,1,16/01/2002 19:15
7,31546,1,16/01/2002 18:38
7,10478,1,16/01/2002 19:04
7,9306,1,16/01/2002 18:54
7,872,1,16/01/2002 19:03
7,213,1,16/01/2002 18:08
7,289,1,16/01/2002 18:09
7,11113,1,16/01/2002 19:05
7,770,1,16/01/2002 19:01
7,599,1,16/01/2002 18:59
7,62,1,16/01/2002 18:44
7,223,1,16/01/2002 19:02
7,8356,1,16/01/2002 19:03
7,2897,1,16/01/2002 18:41
8,862,1,05/06/1996 13:37
8,15602,1,05/06/1996 13:35
8,949,1,05/06/1996 13:50
8,710,1,05/06/1996 13:37
8,9273,1,05/06/1996 13:38
8,8012,1,05/06/1996 13:35
8,9603,1,05/06/1996 13:39
8,807,1,05/06/1996 13:38
8,10530,1,05/06/1996 13:43
8,197,1,05/06/1996 13:37
8,568,1,05/06/1996 11:11
8,414,1,05/06/1996 11:12
8,8963,1,05/06/1996 13:36
8,1572,1,05/06/1996 11:12
8,6520,1,05/06/1996 13:42
8,9886,1,05/06/1996 13:42
8,9482,1,05/06/1996 13:39
8,1642,1,12/06/1996 13:41
8,9560,1,05/06/1996 13:52
8,9804,1,05/06/1996 13:37
8,8467,1,18/06/1996 8:45
8,397,1,05/06/1996 13:40
8,628,1,05/06/1996 13:37
8,4476,1,05/06/1996 13:39
8,8986,1,05/06/1996 13:44
8,10510,1,05/06/1996 13:44
8,241,1,05/06/1996 13:37
8,6950,1,05/06/1996 13:37
8,680,1,05/06/1996 11:11
8,2164,1,05/06/1996 11:13
8,193,1,05/06/1996 11:13
8,9271,1,12/06/1996 13:41
8,2064,1,05/06/1996 13:37
8,3049,1,05/06/1996 11:12
8,9331,1,05/06/1996 11:12
8,10731,1,05/06/1996 13:44
8,9495,1,05/06/1996 13:51
8,888,1,05/06/1996 13:53
8,13,1,05/06/1996 13:44
8,712,1,05/06/1996 13:53
8,8587,1,05/06/1996 13:40
8,854,1,05/06/1996 13:42
8,2788,1,12/06/1996 13:44
8,1637,1,05/06/1996 13:51
8,36955,1,05/06/1996 11:11
8,10449,1,05/06/1996 13:51
8,9350,1,05/06/1996 13:36
8,9739,1,05/06/1996 13:44
8,37233,1,18/06/1996 8:46
8,5503,1,05/06/1996 13:38
8,329,1,05/06/1996 13:50
8,788,1,05/06/1996 13:53
8,9800,1,05/06/1996 13:55
8,424,1,05/06/1996 11:14
8,858,1,05/06/1996 13:54
8,10635,1,12/06/1996 13:44
8,9479,1,05/06/1996 13:51
8,10057,1,05/06/1996 13:54
8,11969,1,05/06/1996 13:40
8,251,1,05/06/1996 13:54
8,812,1,05/06/1996 11:12
8,280,1,05/06/1996 13:51
8,581,1,05/06/1996 11:11
8,268,1,05/06/1996 11:11
8,274,1,05/06/1996 13:38
8,10020,1,18/06/1996 8:45
8,114,1,05/06/1996 13:54
8,11827,1,05/06/1996 13:35
8,954,1,12/06/1996 13:41
8,9802,1,12/06/1996 13:36
9,13,1,01/07/2001 20:26
9,238,1,01/07/2001 20:26
10,862,1,25/11/1999 2:44
10,9087,1,25/11/1999 2:41
10,451,1,25/11/1999 2:41
10,11,1,25/11/1999 2:36
10,13,1,25/11/1999 2:32
10,424,1,25/11/1999 2:32
10,238,1,25/11/1999 2:37
10,289,1,25/11/1999 2:32
10,488,1,25/11/1999 2:40
11,862,1,02/01/2009 1:13
11,710,1,02/01/2009 1:15
11,9273,1,01/01/2009 4:21
11,63,1,01/01/2009 4:11
11,9603,1,02/01/2009 1:17
11,9536,1,02/01/2009 0:37
11,197,1,01/01/2009 23:49
11,9737,1,01/01/2009 4:59
11,568,1,01/01/2009 4:49
11,414,1,02/01/2009 1:15
11,8839,1,01/01/2009 23:52
11,10329,1,01/01/2009 5:27
11,1572,1,02/01/2009 1:15
11,10428,1,01/01/2009 4:02
11,9886,1,01/01/2009 5:30
11,9482,1,01/01/2009 5:49
11,1642,1,02/01/2009 1:16
11,9804,1,01/01/2009 5:31
11,8467,1,02/01/2009 1:15
11,628,1,02/01/2009 1:16
11,6280,1,01/01/2009 5:49
11,11,1,01/01/2009 5:26
11,63105,1,01/01/2009 5:30
11,680,1,02/01/2009 1:13
11,2164,1,01/01/2009 5:41
11,278,1,01/01/2009 22:56
11,3049,1,01/01/2009 4:21
11,13,1,02/01/2009 1:13
11,8587,1,02/01/2009 1:15
11,854,1,02/01/2009 1:15
11,1637,1,02/01/2009 1:14
11,36955,1,25/08/2009 3:27
11,40480,1,01/01/2009 4:59
11,8011,1,01/01/2009 5:27
11,2758,1,01/01/2009 4:23
11,9571,1,01/01/2009 23:52
11,9739,1,01/01/2009 5:33
11,329,1,01/01/2009 5:45
11,788,1,02/01/2009 1:15
11,5550,1,01/01/2009 5:26
11,424,1,25/08/2009 3:27
11,11236,1,01/01/2009 4:02
11,78,1,01/01/2009 5:25
11,9607,1,01/01/2009 5:48
11,9479,1,01/01/2009 23:52
11,771,1,02/01/2009 1:17
11,251,1,02/01/2009 1:16
11,812,1,25/08/2009 3:27
11,280,1,01/01/2009 5:47
11,268,1,01/01/2009 5:57
11,274,1,02/01/2009 1:13
11,10020,1,02/01/2009 1:15
11,114,1,02/01/2009 1:15
11,275,1,02/01/2009 1:14
11,11827,1,01/01/2009 23:52
11,8766,1,01/01/2009 5:30
11,10112,1,01/01/2009 4:02
11,19042,1,01/01/2009 4:32
11,954,1,01/01/2009 23:48
11,8840,1,24/08/2009 19:46
11,3065,1,01/01/2009 4:03
11,2300,1,01/01/2009 5:29
11,664,1,25/08/2009 3:28
11,9323,1,01/01/2009 5:44
11,9826,1,02/01/2009 0:30
11,602,1,01/01/2009 5:39
11,9894,1,01/01/2009 23:52
11,18975,1,01/01/2009 4:27
11,238,1,02/01/2009 1:15
11,9306,1,01/01/2009 5:27
11,10331,1,25/08/2009 3:15
12,862,1,22/03/1997 20:48
12,15602,1,22/03/1997 20:49
12,11862,1,22/03/1997 20:49
12,949,1,22/03/1997 20:49
12,11860,1,22/03/1997 20:49
12,4584,1,22/03/1997 20:48
12,63,1,22/03/1997 20:48
12,9598,1,22/03/1997 20:53
12,687,1,22/03/1997 20:49
12,9208,1,22/03/1997 20:48
12,9614,1,22/03/1997 20:50
12,197,1,22/03/1997 20:54
12,9804,1,22/03/1997 20:53
12,8467,1,22/03/1997 20:54
12,11,1,22/03/1997 20:50
12,3049,1,22/03/1997 20:53
12,13,1,22/03/1997 20:53
12,8587,1,22/03/1997 20:54
12,8987,1,22/03/1997 20:50
12,36955,1,22/03/1997 20:53
12,329,1,22/03/1997 20:54
12,2320,1,22/03/1997 20:49
12,424,1,22/03/1997 20:54
12,9066,1,22/03/1997 20:54
12,280,1,22/03/1997 20:53
12,581,1,22/03/1997 20:53
12,10020,1,22/03/1997 20:54
12,275,1,22/03/1997 20:49
12,954,1,22/03/1997 20:48
12,8840,1,22/03/1997 20:50
12,9802,1,22/03/1997 20:49
12,664,1,22/03/1997 20:48
12,602,1,22/03/1997 20:48
12,9894,1,22/03/1997 20:50
12,9268,1,22/03/1997 20:49
12,9327,1,22/03/1997 20:50
13,862,1,27/11/1996 8:21
13,8844,1,27/11/1996 8:19
13,710,1,27/11/1996 8:14
13,9087,1,27/11/1996 8:18
13,9273,1,27/11/1996 8:16
13,63,1,27/11/1996 8:16
13,9598,1,27/11/1996 8:15
13,9603,1,27/11/1996 8:16
13,807,1,27/11/1996 8:15
13,9208,1,27/11/1996 8:21
13,197,1,27/11/1996 8:14
13,568,1,27/11/1996 8:12
13,414,1,27/11/1996 8:13
13,10329,1,27/11/1996 8:17
13,8963,1,27/11/1996 8:14
13,1572,1,27/11/1996 8:13
13,9482,1,27/11/1996 8:18
13,1642,1,27/11/1996 8:14
13,8984,1,27/11/1996 8:16
13,8467,1,27/11/1996 8:13
13,397,1,27/11/1996 8:21
13,628,1,27/11/1996 8:14
13,4476,1,27/11/1996 8:17
13,1945,1,27/11/1996 8:19
13,6950,1,27/11/1996 8:14
13,680,1,27/11/1996 8:12
13,11450,1,27/11/1996 8:15
13,2636,1,27/11/1996 8:19
13,2164,1,27/11/1996 8:13
13,11395,1,27/11/1996 8:17
13,278,1,27/11/1996 8:14
13,2064,1,27/11/1996 8:14
13,3049,1,27/11/1996 8:13
13,9331,1,27/11/1996 8:13
13,10731,1,27/11/1996 8:17
13,13,1,27/11/1996 8:13
13,712,1,27/11/1996 8:16
13,8587,1,27/11/1996 8:15
13,854,1,27/11/1996 8:15
13,1637,1,27/11/1996 8:14
13,36955,1,27/11/1996 8:12
13,2758,1,27/11/1996 8:15
13,306,1,27/11/1996 8:16
13,11310,1,27/11/1996 8:18
13,9350,1,27/11/1996 8:14
13,9612,1,27/11/1996 8:18
13,9739,1,27/11/1996 8:19
13,5503,1,27/11/1996 8:13
13,9386,1,27/11/1996 8:18
13,329,1,27/11/1996 8:14
13,788,1,27/11/1996 8:15
13,9800,1,27/11/1996 8:21
13,713,1,27/11/1996 8:19
13,424,1,27/11/1996 8:16
13,858,1,27/11/1996 8:16
13,11969,1,27/11/1996 8:21
13,812,1,27/11/1996 8:13
13,280,1,27/11/1996 8:14
13,581,1,27/11/1996 8:12
13,268,1,27/11/1996 8:12
13,10020,1,27/11/1996 8:13
13,114,1,27/11/1996 8:15
14,862,1,29/10/2008 20:13
14,11860,1,29/10/2008 22:44
14,4584,1,29/10/2008 19:37
14,9598,1,29/10/2008 22:38
14,2054,1,29/10/2008 22:41
14,568,1,29/10/2008 20:08
14,11777,1,29/10/2008 22:46
14,11,1,29/10/2008 20:19
14,10510,1,29/10/2008 19:52
14,14334,1,29/10/2008 20:26
14,2164,1,29/10/2008 22:38
14,2064,1,29/10/2008 21:44
14,3049,1,29/10/2008 22:37
14,13,1,29/10/2008 20:16
14,8587,1,29/10/2008 21:46
14,9359,1,29/10/2008 22:43
14,11566,1,29/10/2008 22:42
14,25440,1,29/10/2008 19:47
14,5503,1,29/10/2008 20:14
14,10612,1,29/10/2008 22:49
14,11934,1,29/10/2008 19:32
14,329,1,29/10/2008 22:37
14,11971,1,29/10/2008 20:11
14,788,1,29/10/2008 22:38
14,8005,1,29/10/2008 22:44
14,14291,1,29/10/2008 20:14
14,10445,1,29/10/2008 20:15
14,858,1,29/10/2008 19:47
14,9479,1,29/10/2008 19:52
14,10057,1,29/10/2008 22:45
14,771,1,29/10/2008 22:39
14,251,1,29/10/2008 22:38
14,812,1,29/10/2008 22:37
14,408,1,29/10/2008 22:43
14,10020,1,29/10/2008 20:05
14,32513,1,29/10/2008 20:16
14,532,1,29/10/2008 20:10
14,602,1,29/10/2008 19:36
14,10545,1,29/10/2008 22:46
14,9294,1,29/10/2008 22:45
14,3573,1,29/10/2008 20:22
14,981,1,29/10/2008 20:57
14,872,1,29/10/2008 21:01
14,164,1,29/10/2008 22:47
14,239,1,29/10/2008 19:52
14,4808,1,29/10/2008 21:02
14,62,1,29/10/2008 22:41
14,22490,1,29/10/2008 19:52
14,3085,1,29/10/2008 19:41
14,1585,1,29/10/2008 21:05
14,3083,1,29/10/2008 19:41
14,900,1,29/10/2008 21:04
15,710,1,16/08/1996 14:57
15,9087,1,16/08/1996 14:58
15,10858,1,16/08/1996 14:56
15,4584,1,16/08/1996 14:47
15,8012,1,16/08/1996 14:47
15,9598,1,16/08/1996 14:47
15,687,1,16/08/1996 14:58
15,9603,1,16/08/1996 14:50
15,629,1,16/08/1996 15:00
15,11000,1,16/08/1996 14:56
15,568,1,16/08/1996 14:44
15,414,1,16/08/1996 14:45
15,8963,1,16/08/1996 14:46
15,1572,1,16/08/1996 14:45
15,8467,1,16/08/1996 14:45
15,14275,1,16/08/1996 14:58
15,680,1,16/08/1996 14:44
15,11450,1,16/08/1996 15:01
15,278,1,16/08/1996 14:46
15,31439,1,16/08/1996 14:56
15,193,1,16/08/1996 14:46
15,3049,1,16/08/1996 14:45
15,9331,1,16/08/1996 14:45
15,13,1,16/08/1996 14:50
15,8587,1,16/08/1996 15:00
15,1637,1,16/08/1996 15:00
15,36955,1,16/08/1996 14:44
15,9350,1,16/08/1996 14:46
15,11566,1,16/08/1996 15:01
15,5503,1,16/08/1996 14:45
15,9386,1,16/08/1996 14:57
15,329,1,16/08/1996 14:50
15,11971,1,16/08/1996 15:02
15,788,1,16/08/1996 14:57
15,9800,1,16/08/1996 14:58
15,1245,1,16/08/1996 15:02
15,424,1,16/08/1996 14:57
15,10445,1,16/08/1996 15:02
15,858,1,16/08/1996 15:01
15,771,1,16/08/1996 14:56
15,812,1,16/08/1996 14:45
15,581,1,16/08/1996 14:44
15,268,1,16/08/1996 14:44
15,274,1,16/08/1996 14:45
15,408,1,16/08/1996 15:01
15,10020,1,16/08/1996 14:45
15,10895,1,16/08/1996 15:02
15,275,1,16/08/1996 14:57
15,602,1,16/08/1996 15:00
16,862,1,27/05/2001 13:22
16,949,1,27/05/2001 13:18
16,9603,1,27/05/2001 13:26
16,11066,1,27/05/2001 13:28
16,2292,1,27/05/2001 13:26
16,13,1,27/05/2001 13:31
16,858,1,27/05/2001 13:30
16,10635,1,27/05/2001 13:27
16,251,1,27/05/2001 13:31
16,6620,1,27/05/2001 13:22
16,804,1,27/05/2001 13:28
16,20758,1,27/05/2001 13:22
17,949,1,06/01/2001 7:24
17,197,1,06/01/2001 7:24
17,1637,1,06/01/2001 7:24
17,5503,1,06/01/2001 7:24
17,329,1,06/01/2001 7:24
17,954,1,16/01/2001 23:05
18,11472,1,28/02/2010 9:01
18,11,1,20/11/2007 15:48
18,680,1,20/11/2007 15:47
18,278,1,20/11/2007 15:47
18,13,1,20/11/2007 15:48
18,12160,1,20/11/2007 15:40
18,4722,1,20/11/2007 15:41
18,329,1,20/11/2007 15:47
18,424,1,20/11/2007 15:48
18,812,1,20/11/2007 15:48
18,268,1,20/11/2007 15:48
18,274,1,20/11/2007 15:47
18,275,1,20/11/2007 15:48
18,2925,1,20/11/2007 15:39
18,238,1,06/03/2009 16:17
18,289,1,02/09/2010 11:18
19,862,1,05/02/1997 21:03
19,15602,1,05/02/1997 21:04
19,949,1,05/02/1997 21:04
19,11860,1,05/02/1997 21:04
19,10858,1,05/02/1997 21:05
19,4584,1,05/02/1997 21:03
19,451,1,05/02/1997 21:03
19,63,1,05/02/1997 21:03
19,97406,1,05/02/1997 21:12
19,17182,1,05/02/1997 21:08
19,2054,1,05/02/1997 21:03
19,40628,1,05/02/1997 21:15
19,20927,1,05/02/1997 21:07
19,9102,1,05/02/1997 21:08
19,9623,1,05/02/1997 21:06
19,10534,1,05/02/1997 21:08
19,13997,1,05/02/1997 21:08
19,9095,1,05/02/1997 21:08
19,9208,1,05/02/1997 21:03
19,11062,1,05/02/1997 21:06
19,13685,1,05/02/1997 21:12
19,33542,1,05/02/1997 21:04
19,9101,1,05/02/1997 21:06
19,11000,1,05/02/1997 21:03
19,8987,1,05/02/1997 21:05
19,2320,1,05/02/1997 21:04
19,275,1,05/02/1997 21:04
19,25059,1,05/02/1997 21:07
19,1592,1,05/02/1997 21:06
19,9099,1,05/02/1997 21:06
19,954,1,05/02/1997 21:03
19,11107,1,05/02/1997 21:11
19,10539,1,05/02/1997 21:06
19,20762,1,05/02/1997 21:09
19,10990,1,05/02/1997 21:07
19,23449,1,05/02/1997 21:10
19,9304,1,05/02/1997 21:06
19,9100,1,05/02/1997 21:07
19,20759,1,05/02/1997 21:10
19,9802,1,05/02/1997 21:04
19,664,1,05/02/1997 21:03
19,9826,1,05/02/1997 21:07
19,602,1,05/02/1997 21:03
19,11543,1,05/02/1997 21:09
19,9268,1,05/02/1997 21:05
19,9327,1,05/02/1997 21:05
19,9294,1,05/02/1997 21:06
19,18975,1,05/02/1997 21:10
19,9306,1,05/02/1997 21:09
20,524,1,12/09/2005 15:39
20,9273,1,12/09/2005 15:38
20,103,1,12/09/2005 15:44
20,522,1,12/09/2005 15:39
20,36593,1,12/09/2005 15:44
20,9739,1,12/09/2005 15:38
20,9386,1,12/09/2005 15:38
21,949,1,10/06/2001 16:16
21,524,1,10/06/2001 16:22
21,63,1,10/06/2001 16:14
21,629,1,10/06/2001 16:00
21,103,1,10/06/2001 16:01
21,2292,1,10/06/2001 16:24
21,522,1,10/06/2001 16:16
21,11,1,10/06/2001 16:10
21,19101,1,10/06/2001 16:15
21,101,1,10/06/2001 16:15
21,680,1,10/06/2001 16:00
21,278,1,10/06/2001 16:00
21,9905,1,10/06/2001 16:14
21,20306,1,10/06/2001 16:07
21,1587,1,10/06/2001 16:21
21,8587,1,10/06/2001 16:14
21,9386,1,10/06/2001 16:19
21,424,1,10/06/2001 16:03
21,78,1,10/06/2001 16:09
21,11446,1,10/06/2001 16:09
21,280,1,10/06/2001 16:19
21,274,1,10/06/2001 16:09
21,408,1,10/06/2001 16:20
21,275,1,10/06/2001 16:07
21,11101,1,10/06/2001 16:18
21,627,1,10/06/2001 16:09
21,238,1,10/06/2001 15:54
21,289,1,10/06/2001 16:08
21,770,1,10/06/2001 16:24
21,15,1,10/06/2001 16:01
21,62,1,10/06/2001 16:08
21,1585,1,10/06/2001 16:16
21,3083,1,10/06/2001 16:10
21,10331,1,10/06/2001 15:54
22,862,1,09/07/2001 0:22
22,949,1,09/07/2001 0:29
22,524,1,09/07/2001 0:23
22,807,1,09/07/2001 0:21
22,629,1,09/07/2001 0:19
22,10634,1,09/07/2001 0:24
22,9208,1,09/07/2001 0:31
22,197,1,09/07/2001 0:01
22,103,1,09/07/2001 0:00
22,1572,1,09/07/2001 0:30
22,241,1,09/07/2001 0:31
22,6950,1,09/07/2001 0:30
22,680,1,09/07/2001 0:20
22,12106,1,09/07/2001 0:32
22,278,1,09/07/2001 0:18
22,9495,1,09/07/2001 0:29
22,16295,1,09/07/2001 0:06
22,1637,1,09/07/2001 0:29
22,9350,1,09/07/2001 0:32
22,5503,1,09/07/2001 0:28
22,9386,1,09/07/2001 0:29
22,6,1,09/07/2001 0:31
22,2320,1,09/07/2001 0:30
22,11074,1,09/07/2001 0:32
22,319,1,09/07/2001 0:31
22,251,1,09/07/2001 0:07
22,280,1,09/07/2001 0:28
22,268,1,09/07/2001 0:26
22,274,1,09/07/2001 0:00
22,954,1,09/07/2001 0:30
22,9802,1,09/07/2001 0:30
23,862,1,24/12/1998 0:13
23,451,1,24/12/1998 0:07
23,63,1,24/12/1998 0:12
23,807,1,24/12/1998 0:06
23,629,1,24/12/1998 0:02
23,755,1,24/12/1998 0:15
23,197,1,24/12/1998 0:09
23,2292,1,24/12/1998 0:05
23,10451,1,24/12/1998 0:10
23,522,1,24/12/1998 0:14
23,101,1,24/12/1998 0:08
23,680,1,24/12/1998 0:03
23,278,1,24/12/1998 0:00
23,236,1,24/12/1998 0:11
23,10497,1,24/12/1998 0:10
23,13,1,24/12/1998 0:00
23,5503,1,24/12/1998 0:11
23,7984,1,24/12/1998 0:15
23,9516,1,24/12/1998 0:06
23,9800,1,24/12/1998 0:09
23,424,1,24/12/1998 0:02
23,695,1,24/12/1998 0:14
23,319,1,24/12/1998 0:08
23,280,1,24/12/1998 0:12
23,274,1,24/12/1998 0:02
23,275,1,24/12/1998 0:08
23,27768,1,24/12/1998 0:06
23,0,1,24/12/1998 0:04
23,627,1,24/12/1998 0:05
23,3573,1,24/12/1998 0:13
23,9303,1,24/12/1998 0:09
24,862,1,04/07/2001 7:02
24,11862,1,04/07/2001 8:00
24,949,1,04/07/2001 7:41
24,11860,1,04/07/2001 8:01
24,710,1,14/07/2001 7:57
24,524,1,04/07/2001 7:08
24,5,1,04/07/2001 7:53
24,8012,1,14/07/2001 7:45
24,12665,1,01/07/2001 7:56
24,451,1,04/07/2001 7:02
24,63,1,01/07/2001 7:25
24,9598,1,02/07/2001 10:53
24,687,1,04/07/2001 7:06
24,9603,1,14/07/2001 7:45
24,807,1,02/07/2001 10:52
24,629,1,02/07/2001 10:50
24,2054,1,04/07/2001 7:46
24,10634,1,14/07/2001 7:42
24,48750,1,14/07/2001 7:49
24,2086,1,04/07/2001 7:57
24,9208,1,04/07/2001 8:03
24,9614,1,04/07/2001 7:49
24,197,1,04/07/2001 7:01
24,33542,1,14/07/2001 7:53
24,568,1,14/07/2001 7:43
24,11780,1,04/07/2001 7:48
24,8963,1,04/07/2001 7:42
24,8068,1,14/07/2001 7:53
24,1572,1,04/07/2001 7:56
24,8973,1,04/07/2001 7:59
24,11980,1,04/07/2001 7:57
24,281,1,01/07/2001 7:29
